t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
49.430248,"[0.277344, 0.347656, -0.554688]","[0.143498, 0.128848, -0.139048]","[0.179998, 0.059999, 0.355576]","[0.311816, 0.287256, -0.309508]","[0.020264, -0.014648, 0.081299]","[-0.007721, 0.009918, 0.040833, 0.999084]","[0.004456, 0.013672, 0.023834, 0.999603]","[0.111572, -0.052490, -0.056885]","[[0.996399, 0.081360, -0.020447], [-0.081726, 0.996521, -0.014648], [0.019104, 0.016235, 0.999634]]",0.996399,"[8719, 8464, 8461, 8577]"
49.449783,"[0.277344, 0.347656, -0.550781]","[0.149666, 0.134536, -0.145176]","[0.219999, 0.059999, 0.339975]","[0.319851, 0.295194, -0.318023]","[0.020020, -0.013672, 0.081299]","[-0.007263, 0.009796, 0.040802, 0.999115]","[0.004852, 0.015259, 0.023834, 0.999573]","[-0.065918, 0.114502, -0.006348]","[[0.996521, 0.081299, -0.020142], [-0.081665, 0.996643, -0.013733], [0.018921, 0.015320, 0.999756]]",0.996521,"[8676, 8495, 8480, 8539]"
49.482983,"[0.296875, 0.347656, -0.546875]","[0.162475, 0.146379, -0.157934]","[0.179998, 0.059999, 0.317896]","[0.335971, 0.311225, -0.335214]","[0.020264, -0.014404, 0.080811]","[-0.007599, 0.009888, 0.040558, 0.999115]","[0.005676, 0.013885, 0.023834, 0.999573]","[-0.065186, 0.028809, 0.017334]","[[0.996521, 0.080811, -0.020386], [-0.081177, 0.996643, -0.014404], [0.019043, 0.015991, 0.999695]]",0.996521,"[8740, 8464, 8470, 8597]"
49.516186,"[0.308594, 0.359375, -0.542969]","[0.169116, 0.152537, -0.164566]","[0.189999, 0.070000, 0.309755]","[0.344047, 0.319311, -0.343881]","[0.020264, -0.013184, 0.080322]","[-0.006989, 0.009888, 0.040283, 0.999115]","[0.005463, 0.014130, 0.023834, 0.999573]","[0.137207, -0.195557, -0.037842]","[[0.996521, 0.080261, -0.020325], [-0.080627, 0.996643, -0.013184], [0.019104, 0.014771, 0.999695]]",0.996521,"[8694, 8491, 8506, 8605]"
49.549389,"[0.308594, 0.359375, -0.542969]","[0.182873, 0.165329, -0.178340]","[0.219999, 0.070000, 0.277512]","[0.360210, 0.335612, -0.361343]","[0.020264, -0.012939, 0.079834]","[-0.006866, 0.009918, 0.040070, 0.999146]","[0.006195, 0.014862, 0.023804, 0.999573]","[-0.017578, -0.104980, -0.036133]","[[0.996643, 0.079834, -0.020386], [-0.080200, 0.996765, -0.012939], [0.019165, 0.014526, 0.999756]]",0.996643,"[8714, 8509, 8516, 8582]"
49.684158,"[0.328125, 0.359375, -0.531250]","[0.235973, 0.215166, -0.231973]","[0.230000, 0.089998, 0.184816]","[0.416423, 0.393649, -0.423422]","[0.018799, -0.008057, 0.079346]","[-0.004456, 0.009247, 0.039825, 0.999176]","[0.009064, 0.012604, 0.023804, 0.999573]","[-0.069092, 0.024414, -0.005371]","[[0.996704, 0.079407, -0.018799], [-0.079651, 0.996826, -0.008179], [0.018066, 0.009644, 0.999817]]",0.996704,"[8682, 8501, 8525, 8591]"
49.686104,"[0.339844, 0.367188, -0.546875]","[0.235973, 0.215166, -0.231973]","[0.199999, 0.080000, 0.114487]","[0.416423, 0.393649, -0.423422]","[0.018066, -0.007812, 0.079346]","[-0.004272, 0.008972, 0.039856, 0.999176]","[0.009308, 0.011841, 0.023804, 0.999573]","[0.135742, -0.150391, 0.005371]","[[0.996704, 0.079468, -0.018250], [-0.079712, 0.996826, -0.007874], [0.017517, 0.009216, 0.999878]]",0.996704,"[8686, 8512, 8536, 8596]"
49.82869,"[0.347656, 0.367188, -0.550781]","[0.296667, 0.273004, -0.294151]","[0.259998, 0.080000, 0.028807]","[0.471045, 0.452456, -0.486146]","[0.014404, -0.003418, 0.081055]","[-0.002075, 0.007233, 0.040680, 0.999146]","[0.014160, 0.010651, 0.023743, 0.999542]","[0.052734, -0.047119, 0.014160]","[[0.996582, 0.081177, -0.014587], [-0.081299, 0.996643, -0.003601], [0.014221, 0.004700, 0.999878]]",0.996582,"[8725, 8450, 8485, 8571]"
49.830639,"[0.367188, 0.378906, -0.550781]","[0.296667, 0.273004, -0.294151]","[0.240000, 0.109999, 0.028807]","[0.471045, 0.452456, -0.486146]","[0.014404, -0.003418, 0.081055]","[-0.002075, 0.007233, 0.040680, 0.999146]","[0.012207, 0.010681, 0.023773, 0.999573]","[0.052734, -0.047119, 0.014160]","[[0.996582, 0.081177, -0.014587], [-0.081299, 0.996643, -0.003601], [0.014221, 0.004700, 0.999878]]",0.996582,"[8715, 8454, 8510, 8601]"
49.852123,"[0.367188, 0.378906, -0.566406]","[0.315364, 0.291006, -0.313490]","[0.209999, 0.099998, -0.064119]","[0.486180, 0.469267, -0.504039]","[0.013672, -0.001465, 0.081787]","[-0.001068, 0.006866, 0.040985, 0.999146]","[0.013367, 0.008331, 0.023804, 0.999573]","[0.059082, -0.018799, 0.082275]","[[0.996582, 0.081787, -0.013794], [-0.081909, 0.996643, -0.001587], [0.013550, 0.002686, 0.999939]]",0.996582,"[8674, 8471, 8513, 8532]"
